Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.67,TORONTO CITY,6158355,2018-05-21 19:00,2018,5,21,19:00,20.6,,-0.8,,24.0,,,M,,M,,,100.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-21 20:00,2018,5,21,20:00,20.3,,-0.4,,25.0,,,M,,M,,,100.65,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-21 21:00,2018,5,21,21:00,19.8,,0.4,,27.0,,,M,,M,,,100.61,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-21 22:00,2018,5,21,22:00,16.9,,4.2,,43.0,,,M,,M,,,100.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-21 23:00,2018,5,21,23:00,14.8,,4.9,,52.0,,,M,,M,,,100.57,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 00:00,2018,5,22,00:00,15.5,,1.9,,40.0,,,M,,M,,,100.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 01:00,2018,5,22,01:00,15.9,,0.2,,34.0,,,M,,M,,,100.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 02:00,2018,5,22,02:00,14.9,,1.7,,41.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 03:00,2018,5,22,03:00,13.7,,3.8,,51.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 04:00,2018,5,22,04:00,11.4,,7.3,,76.0,,,M,,M,,,100.29,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 05:00,2018,5,22,05:00,11.2,,8.7,,85.0,,,M,,M,,,100.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 06:00,2018,5,22,06:00,10.9,,9.0,,88.0,,,M,,M,,,100.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 07:00,2018,5,22,07:00,11.4,,9.7,,89.0,,,M,,M,,,100.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 08:00,2018,5,22,08:00,12.2,,10.2,,88.0,,,M,,M,,,100.17,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 09:00,2018,5,22,09:00,13.4,,11.3,,87.0,,,M,,M,,,100.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 10:00,2018,5,22,10:00,13.4,,11.2,,87.0,,,M,,M,,,100.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 11:00,2018,5,22,11:00,13.5,,11.3,,87.0,,,M,,M,,,100.11,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 12:00,2018,5,22,12:00,14.3,,11.2,,82.0,,,M,,M,,,100.09,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 13:00,2018,5,22,13:00,14.7,,10.9,,78.0,,,M,,M,,,100.04,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 14:00,2018,5,22,14:00,15.8,,11.6,,76.0,,,M,,M,,,100.0,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 15:00,2018,5,22,15:00,16.1,,11.5,,74.0,,,M,,M,,,99.95,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 16:00,2018,5,22,16:00,16.1,,11.9,,76.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 17:00,2018,5,22,17:00,16.8,,12.8,,77.0,,,M,,M,,,99.91,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 18:00,2018,5,22,18:00,16.1,,13.3,,83.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 19:00,2018,5,22,19:00,13.0,,10.3,,84.0,,,M,,M,,,99.95,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 20:00,2018,5,22,20:00,13.6,,10.8,,84.0,,,M,,M,,,99.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 21:00,2018,5,22,21:00,13.5,,10.6,,82.0,,,M,,M,,,100.05,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 22:00,2018,5,22,22:00,14.6,,12.0,,84.0,,,M,,M,,,100.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-22 23:00,2018,5,22,23:00,15.7,,12.9,,83.0,,,M,,M,,,100.1,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 00:00,2018,5,23,00:00,14.8,,11.9,,83.0,,,M,,M,,,100.09,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 01:00,2018,5,23,01:00,14.4,,11.8,,84.0,,,M,,M,,,100.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 02:00,2018,5,23,02:00,13.8,,10.8,,82.0,,,M,,M,,,100.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 03:00,2018,5,23,03:00,12.7,,10.4,,86.0,,,M,,M,,,100.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 04:00,2018,5,23,04:00,11.7,,9.9,,89.0,,,M,,M,,,100.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 05:00,2018,5,23,05:00,11.3,,9.7,,90.0,,,M,,M,,,100.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 06:00,2018,5,23,06:00,12.4,,10.8,,90.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 07:00,2018,5,23,07:00,14.8,,10.7,,76.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 08:00,2018,5,23,08:00,17.8,,8.2,,53.0,,,M,,M,,,100.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 09:00,2018,5,23,09:00,19.7,,6.1,,41.0,,,M,,M,,,100.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 10:00,2018,5,23,10:00,22.1,,6.9,,37.0,,,M,,M,,,100.44,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 11:00,2018,5,23,11:00,24.0,,9.8,,41.0,,,M,,M,,,100.46,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 12:00,2018,5,23,12:00,23.8,,7.6,,35.0,,,M,,M,,,100.47,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 13:00,2018,5,23,13:00,24.7,,8.8,,37.0,,,M,,M,,,100.46,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 14:00,2018,5,23,14:00,25.6,,8.1,,33.0,,,M,,M,,,100.43,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 15:00,2018,5,23,15:00,25.5,,5.9,,28.0,,,M,,M,,,100.45,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 16:00,2018,5,23,16:00,25.5,,4.9,,27.0,,,M,,M,,,100.47,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 17:00,2018,5,23,17:00,24.8,,2.4,,23.0,,,M,,M,,,100.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 18:00,2018,5,23,18:00,24.2,,2.3,,24.0,,,M,,M,,,100.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 19:00,2018,5,23,19:00,23.4,,1.2,,23.0,,,M,,M,,,100.54,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 20:00,2018,5,23,20:00,21.9,,2.4,,28.0,,,M,,M,,,100.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 21:00,2018,5,23,21:00,20.8,,3.2,,31.0,,,M,,M,,,100.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 22:00,2018,5,23,22:00,19.1,,4.2,,37.0,,,M,,M,,,100.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-23 23:00,2018,5,23,23:00,17.8,,4.5,,41.0,,,M,,M,,,100.65,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 00:00,2018,5,24,00:00,16.2,,6.5,,53.0,,,M,,M,,,100.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 01:00,2018,5,24,01:00,15.4,,6.8,,56.0,,,M,,M,,,100.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 02:00,2018,5,24,02:00,15.0,,7.6,,61.0,,,M,,M,,,100.71,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 03:00,2018,5,24,03:00,14.5,,8.5,,67.0,,,M,,M,,,100.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 04:00,2018,5,24,04:00,13.6,,8.6,,72.0,,,M,,M,,,100.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 05:00,2018,5,24,05:00,13.6,,8.6,,72.0,,,M,,M,,,100.79,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 06:00,2018,5,24,06:00,14.9,,8.4,,65.0,,,M,,M,,,100.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 07:00,2018,5,24,07:00,18.1,,10.3,,60.0,,,M,,M,,,100.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 08:00,2018,5,24,08:00,19.2,,8.5,,50.0,,,M,,M,,,100.88,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 09:00,2018,5,24,09:00,20.5,,7.9,,44.0,,,M,,M,,,100.86,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 10:00,2018,5,24,10:00,21.7,,5.6,,35.0,,,M,,M,,,100.85,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 11:00,2018,5,24,11:00,22.7,,6.3,,35.0,,,M,,M,,,100.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 12:00,2018,5,24,12:00,23.2,,5.2,,31.0,,,M,,M,,,100.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 13:00,2018,5,24,13:00,24.6,,8.3,,35.0,,,M,,M,,,100.7,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 14:00,2018,5,24,14:00,26.0,,9.2,,35.0,,,M,,M,,,100.62,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 15:00,2018,5,24,15:00,26.1,,10.4,,37.0,,,M,,M,,,100.55,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 16:00,2018,5,24,16:00,25.1,,10.7,,40.0,,,M,,M,,,100.47,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 17:00,2018,5,24,17:00,24.5,,8.3,,36.0,,,M,,M,,,100.41,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 18:00,2018,5,24,18:00,27.4,,8.1,,30.0,,,M,,M,,,100.37,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 19:00,2018,5,24,19:00,26.3,,5.7,,27.0,,,M,,M,,,100.38,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 20:00,2018,5,24,20:00,23.1,,5.3,,31.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 21:00,2018,5,24,21:00,22.0,,5.6,,34.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 22:00,2018,5,24,22:00,21.9,,7.3,,39.0,,,M,,M,,,100.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-24 23:00,2018,5,24,23:00,21.3,,7.5,,41.0,,,M,,M,,,100.31,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 00:00,2018,5,25,00:00,21.1,,7.4,,41.0,,,M,,M,,,100.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 01:00,2018,5,25,01:00,18.8,,7.7,,48.0,,,M,,M,,,100.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 02:00,2018,5,25,02:00,18.8,,7.7,,48.0,,,M,,M,,,100.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 03:00,2018,5,25,03:00,18.2,,6.9,,48.0,,,M,,M,,,100.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 04:00,2018,5,25,04:00,17.5,,7.4,,51.0,,,M,,M,,,100.15,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 05:00,2018,5,25,05:00,17.4,,7.6,,53.0,,,M,,M,,,100.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 06:00,2018,5,25,06:00,18.1,,7.8,,51.0,,,M,,M,,,100.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 07:00,2018,5,25,07:00,21.1,,7.7,,42.0,,,M,,M,,,100.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 08:00,2018,5,25,08:00,23.9,,9.1,,39.0,,,M,,M,,,100.08,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 09:00,2018,5,25,09:00,23.9,,9.1,,39.0,,,M,,M,,,100.03,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 10:00,2018,5,25,10:00,23.4,,9.7,,42.0,,,M,,M,,,99.98,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 11:00,2018,5,25,11:00,24.6,,10.2,,40.0,,,M,,M,,,99.93,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 12:00,2018,5,25,12:00,26.8,,9.8,,34.0,,,M,,M,,,99.85,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 13:00,2018,5,25,13:00,27.9,,8.8,,30.0,,,M,,M,,,99.76,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 14:00,2018,5,25,14:00,28.0,,9.0,,30.0,,,M,,M,,,99.69,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 15:00,2018,5,25,15:00,27.3,,10.0,,34.0,,,M,,M,,,99.6,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 16:00,2018,5,25,16:00,26.9,,10.6,,36.0,,,M,,M,,,99.55,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 17:00,2018,5,25,17:00,25.5,,10.2,,38.0,,,M,,M,,,99.47,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 18:00,2018,5,25,18:00,25.0,,9.5,,38.0,,,M,,M,,,99.45,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 19:00,2018,5,25,19:00,24.8,,9.3,,37.0,,,M,,M,,,99.49,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 20:00,2018,5,25,20:00,24.0,,9.2,,39.0,,,M,,M,,,99.48,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 21:00,2018,5,25,21:00,23.3,,9.2,,41.0,,,M,,M,,,99.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 22:00,2018,5,25,22:00,23.2,,6.6,,34.0,,,M,,M,,,99.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-25 23:00,2018,5,25,23:00,21.6,,5.6,,35.0,,,M,,M,,,99.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 00:00,2018,5,26,00:00,20.5,,7.1,,42.0,,,M,,M,,,99.43,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 01:00,2018,5,26,01:00,21.3,,7.5,,41.0,,,M,,M,,,99.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 02:00,2018,5,26,02:00,18.5,,8.3,,51.0,,,M,,M,,,99.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 03:00,2018,5,26,03:00,18.3,,9.6,,57.0,,,M,,M,,,99.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 04:00,2018,5,26,04:00,18.1,,9.9,,59.0,,,M,,M,,,99.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 05:00,2018,5,26,05:00,18.5,,9.9,,57.0,,,M,,M,,,99.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 06:00,2018,5,26,06:00,19.2,,11.1,,59.0,,,M,,M,,,99.47,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 07:00,2018,5,26,07:00,21.0,,12.1,,57.0,,,M,,M,,,99.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 08:00,2018,5,26,08:00,23.1,,12.0,,50.0,,,M,,M,,,99.54,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 09:00,2018,5,26,09:00,23.4,,12.6,,51.0,,,M,,M,,,99.56,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 10:00,2018,5,26,10:00,23.1,,11.8,,49.0,,,M,,M,,,99.59,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 11:00,2018,5,26,11:00,24.9,,12.0,,45.0,,,M,,M,,,99.59,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 12:00,2018,5,26,12:00,25.3,,12.4,,45.0,,,M,,M,,,99.59,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 13:00,2018,5,26,13:00,25.2,,12.1,,44.0,,,M,,M,,,99.58,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 14:00,2018,5,26,14:00,26.8,,12.3,,40.0,,,M,,M,,,99.54,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 15:00,2018,5,26,15:00,26.6,,12.7,,42.0,,,M,,M,,,99.5,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 16:00,2018,5,26,16:00,26.1,,13.7,,47.0,,,M,,M,,,99.5,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 17:00,2018,5,26,17:00,24.7,,13.7,,50.0,,,M,,M,,,99.56,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 18:00,2018,5,26,18:00,22.8,,14.7,,60.0,,,M,,M,,,99.61,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 19:00,2018,5,26,19:00,23.3,,14.9,,59.0,,,M,,M,,,99.64,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 20:00,2018,5,26,20:00,21.0,,14.0,,65.0,,,M,,M,,,99.68,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 21:00,2018,5,26,21:00,19.0,,14.5,,75.0,,,M,,M,,,99.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 22:00,2018,5,26,22:00,16.6,,13.0,,80.0,,,M,,M,,,99.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-26 23:00,2018,5,26,23:00,18.1,,13.1,,73.0,,,M,,M,,,99.83,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 00:00,2018,5,27,00:00,18.4,,13.0,,71.0,,,M,,M,,,99.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 01:00,2018,5,27,01:00,18.8,,13.1,,69.0,,,M,,M,,,99.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 02:00,2018,5,27,02:00,18.3,,13.0,,71.0,,,M,,M,,,99.81,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 03:00,2018,5,27,03:00,18.8,,13.8,,72.0,,,M,,M,,,99.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 04:00,2018,5,27,04:00,18.3,,14.0,,76.0,,,M,,M,,,99.83,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 05:00,2018,5,27,05:00,17.5,,14.3,,82.0,,,M,,M,,,99.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 06:00,2018,5,27,06:00,16.5,,14.2,,86.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 07:00,2018,5,27,07:00,17.0,,14.2,,84.0,,,M,,M,,,99.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 08:00,2018,5,27,08:00,18.8,,14.0,,74.0,,,M,,M,,,100.01,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 09:00,2018,5,27,09:00,21.6,,14.3,,63.0,,,M,,M,,,99.99,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 10:00,2018,5,27,10:00,22.2,,14.2,,61.0,,,M,,M,,,100.01,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 11:00,2018,5,27,11:00,22.1,,14.3,,61.0,,,M,,M,,,100.0,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 12:00,2018,5,27,12:00,23.8,,15.0,,58.0,,,M,,M,,,99.98,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 13:00,2018,5,27,13:00,24.2,,15.6,,59.0,,,M,,M,,,99.97,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 14:00,2018,5,27,14:00,26.2,,16.9,,56.0,,,M,,M,,,99.95,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 15:00,2018,5,27,15:00,25.6,,15.9,,55.0,,,M,,M,,,99.93,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 16:00,2018,5,27,16:00,22.8,,16.3,,67.0,,,M,,M,,,99.91,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 17:00,2018,5,27,17:00,21.7,,15.6,,68.0,,,M,,M,,,99.88,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 18:00,2018,5,27,18:00,22.3,,15.3,,65.0,,,M,,M,,,99.89,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 19:00,2018,5,27,19:00,22.0,,15.6,,67.0,,,M,,M,,,99.88,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 20:00,2018,5,27,20:00,20.3,,15.6,,74.0,,,M,,M,,,99.85,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 21:00,2018,5,27,21:00,19.5,,15.1,,76.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 22:00,2018,5,27,22:00,19.7,,15.5,,77.0,,,M,,M,,,99.95,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-27 23:00,2018,5,27,23:00,19.7,,15.4,,76.0,,,M,,M,,,99.95,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 00:00,2018,5,28,00:00,18.5,,14.8,,79.0,,,M,,M,,,99.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 01:00,2018,5,28,01:00,17.4,,14.1,,81.0,,,M,,M,,,99.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 02:00,2018,5,28,02:00,17.3,,14.0,,81.0,,,M,,M,,,99.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 03:00,2018,5,28,03:00,17.1,,13.7,,80.0,,,M,,M,,,99.9,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 04:00,2018,5,28,04:00,16.7,,13.7,,83.0,,,M,,M,,,99.88,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 05:00,2018,5,28,05:00,16.7,,13.8,,83.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 06:00,2018,5,28,06:00,17.4,,13.7,,79.0,,,M,,M,,,99.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 07:00,2018,5,28,07:00,19.5,,14.9,,75.0,,,M,,M,,,99.99,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 08:00,2018,5,28,08:00,22.8,,15.1,,62.0,,,M,,M,,,100.0,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 09:00,2018,5,28,09:00,21.3,,12.6,,57.0,,,M,,M,,,100.02,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 10:00,2018,5,28,10:00,23.0,,13.7,,56.0,,,M,,M,,,100.02,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 11:00,2018,5,28,11:00,25.3,,13.9,,49.0,,,M,,M,,,100.02,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 12:00,2018,5,28,12:00,25.9,,16.0,,54.0,,,M,,M,,,100.03,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 13:00,2018,5,28,13:00,28.0,,15.0,,45.0,,,M,,M,,,100.01,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 14:00,2018,5,28,14:00,29.0,,14.8,,42.0,,,M,,M,,,99.98,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 15:00,2018,5,28,15:00,29.7,,14.1,,39.0,,,M,,M,,,99.94,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 16:00,2018,5,28,16:00,29.3,,12.5,,36.0,,,M,,M,,,99.9,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 17:00,2018,5,28,17:00,29.3,,13.8,,39.0,,,M,,M,,,99.86,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 18:00,2018,5,28,18:00,28.8,,14.2,,41.0,,,M,,M,,,99.87,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 19:00,2018,5,28,19:00,28.9,,13.7,,39.0,,,M,,M,,,99.94,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 20:00,2018,5,28,20:00,27.0,,13.3,,43.0,,,M,,M,,,99.99,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 21:00,2018,5,28,21:00,26.3,,13.3,,45.0,,,M,,M,,,100.02,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 22:00,2018,5,28,22:00,24.8,,13.4,,49.0,,,M,,M,,,100.04,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-28 23:00,2018,5,28,23:00,24.3,,13.9,,52.0,,,M,,M,,,100.05,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-29 00:00,2018,5,29,00:00,23.0,,13.7,,56.0,,,M,,M,,,100.1,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-29 01:00,2018,5,29,01:00,22.0,,14.2,,61.0,,,M,,M,,,100.12,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-05-29 02:00,2018,5,29,02:00,22.6,,14.3,,60.0,,,M,,M,,,100.14,,26.0,,,,
