date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2018-06-20,25.4,19.9,20.35,15.3,27,,65,54.1,53.5,42,12.6,10.3,10.6,8.6,20,10.54,11.5,3,,,101.4,101.17,101.15,100.9,99.36,99.11,99.11,98.85,24100,24100,24100,24100,3.7,2.9,2.8,1.8,0,2.4,15.3,13.3,10.3,0,0,0,,05:36:00,21:03:00,15.45,5.6,21.05,8,9,26,26,14,15,,,,,,8,5.5,5,2,,,,
2018-06-19,23.2,19.64,19.6,16,,,86,61.4,65.5,45,15.4,11.6,11.7,7.9,26,14.71,15,4,33,35,101.7,101.52,101.5,101.3,99.65,99.46,99.44,99.24,24100,24100,24100,24100,3.1,2.3,2.2,1.4,0,1.6,14.6,12.6,9.6,0,0,0,,05:35:00,21:02:00,15.45,5.58,21.03,10,10,24,24,15,15,,,,,,7,4.6,4,1,,,,
2018-06-18,33,26.89,25.35,17.7,43,,79,67.4,67,55,22.7,20.3,19.5,16.3,39,25.33,24.5,10,56,30,101.4,101.09,101.15,100.9,99.32,99.05,99.08,98.83,24100,23029.2,13650,3200,4.1,3.4,3.1,2.1,0,7.3,20.4,18.4,15.3,2.6,2.6,0,,05:35:00,21:02:00,15.45,5.58,21.03,4,8,31,33,16,16,,,,,,8,5.9,5,2,,,,
2018-06-17,31.9,25.82,24.54,17.2,38,,76,59,61,46,19.9,17.1,16.5,13.1,25,13.92,13.5,2,43,18,101.8,101.57,101.55,101.3,99.74,99.52,99.5,99.27,24100,24100,24100,24100,4.7,4,3.9,3.1,0,6.5,19.5,17.5,14.5,0,0,0,,05:35:00,21:02:00,15.45,5.58,21.03,10,10,32,32,22,22,,,,,,8,4.6,4,0,,,,
2018-06-16,29.5,22.96,21.7,13.9,32,,70,48.1,50,30,13.9,11,10.8,7.8,18,10,10.5,3,32,25,101.8,101.61,101.65,101.5,99.69,99.55,99.56,99.42,24100,24100,24100,24100,4.3,3.3,3.4,2.4,0,3.7,16.7,14.7,11.7,0,0,0,,05:35:00,21:01:00,15.43,5.58,21.02,9,10,26,27,18,18,,,,,,8,6.2,5,2,,,,
2018-06-15,25.1,19.85,19.1,13.1,25,,67,48.5,50.5,34,10.3,8.4,8.3,6.3,16,11.12,9,2,30,15,101.8,101.68,101.65,101.5,99.75,99.61,99.59,99.43,24100,24100,24100,24100,4.3,2.8,3.2,2.2,0,1.1,14.1,12.1,9.1,0,0,0,,05:35:00,21:01:00,15.43,5.58,21.02,8,8,26,26,14,14,,,,,,8,3.1,4,0,,,,
2018-06-14,25.4,19.91,19.85,14.3,25,,62,45.1,46,30,9.4,7.4,7.2,5,41,27.75,24,7,61,32,101.5,101.25,101.25,101,99.47,99.2,99.21,98.95,24100,24100,24100,24100,2.6,2.4,2.4,2.2,0,1.8,14.8,12.8,9.8,0,0,0,,05:35:00,21:01:00,15.43,5.58,21.02,8,8,24,25,12,13,,,,,,2,1.1,1,0,,,,
2018-06-13,30.1,22.1,22.95,15.8,36,,92,66,68,44,20.9,15.1,13.7,6.4,49,23.08,26.5,4,87,27,101.1,100.77,100.7,100.3,99.09,98.73,98.68,98.28,24100,20829.2,14450,4800,3.9,3.1,3.1,2.3,0,5,17.9,15.9,12.9,3.2,3.2,0,,05:35:00,21:00:00,15.42,5.58,21,4,7,26,26,14,14,,,,,,8,5.2,4,0,,,,
2018-06-12,26.1,19.47,18.39,10.7,30,,69,55.2,53,37,15.3,10.2,8.3,1.3,19,10.17,10.5,2,33,16,101.9,101.65,101.55,101.2,99.84,99.56,99.5,99.16,24100,24100,24100,24100,3.6,3.2,3.2,2.9,0,0.4,13.4,11.4,8.4,0,0,0,,05:35:00,21:00:00,15.42,5.58,21,9,9,26,26,18,18,,,,,,8,4.6,4,0,,,,
2018-06-11,22.8,18.17,17.1,11.4,,,61,38.5,43.5,26,5.9,3.2,3.8,1.6,26,14.38,15.5,5,41,10,102,101.86,101.85,101.7,99.89,99.78,99.76,99.63,24100,24100,24100,24100,3.1,2.7,2.8,2.5,0.9,0,12.1,10.1,7.1,0,0,0,,05:35:00,20:59:00,15.4,5.58,20.98,9,9,22,22,13,13,,,,,,1,0.7,0.5,0,,,,
2018-06-10,22.8,18.87,18.39,14,,,65,42.9,46,27,10.3,5.4,5.9,1.5,35,18.54,21,7,52,10,101.9,101.76,101.75,101.6,99.8,99.68,99.64,99.49,24100,24100,24100,24100,4.1,2.6,3,2,0,0.4,13.4,11.4,8.4,0,0,0,,05:36:00,20:58:00,15.37,5.6,20.97,8,9,21,22,13,13,,,,,,8,6.7,5.5,3,,,,
2018-06-09,23.6,18.7,18.14,12.7,,,68,52.2,53,38,10.4,8.6,8.8,7.2,16,7.88,8.5,1,,,102.3,102.11,102.1,101.9,100.19,100.03,99.99,99.79,24100,24100,24100,24100,3.9,2.5,2.9,1.9,0,0.1,13.1,11.1,8.1,0,0,0,,05:36:00,20:58:00,15.37,5.6,20.97,7,9,23,23,12,12,,,,,,8,6.3,4,0,,,,
2018-06-08,22.2,18.07,17.39,12.6,,,78,61,63.5,49,11.9,10.3,9.5,7.1,23,13.75,14,5,30,15,102.3,102.18,102.15,102,100.24,100.09,100.06,99.88,24100,24100,24100,24100,3.7,2.7,2.8,1.9,0.6,0,12.4,10.4,7.4,0,0,0,,05:36:00,20:57:00,15.35,5.6,20.95,9,9,23,23,13,13,,,,,,7,3.9,3.5,0,,,,
2018-06-07,23.1,17.55,17.25,11.4,26,,79,65.5,66.5,54,14,10.9,10.8,7.7,18,11.71,11,4,33,36,101.9,101.67,101.7,101.5,99.83,99.58,99.64,99.44,24100,24100,24100,24100,3.7,2.8,2.8,1.9,0.8,0,12.2,10.2,7.2,0,0,0,,05:36:00,20:57:00,15.35,5.6,20.95,8,8,25,25,13,15,,,,,,8,6,6,4,,,,
2018-06-06,16.4,12.72,13.3,10.2,,,78,70.3,68.5,59,8.8,7.5,7.3,5.8,27,15.08,14.5,2,35,34,101.6,101.4,101.35,101.1,99.49,99.29,99.24,98.99,24100,24100,24100,24100,2,1.6,1.6,1.3,4.7,0,8.3,6.3,3.3,0,0,0,,05:37:00,20:56:00,15.32,5.62,20.93,7,9,19,19,13,13,,,,,,8,7,6,4,,,,
2018-06-05,15.5,12.39,13,10.5,,,80,69.3,71,62,8.1,7,7,5.8,32,23.08,22,12,41,29,101.1,100.72,100.8,100.5,98.98,98.65,98.7,98.42,24100,23900,21700,19300,2,1.6,1.7,1.4,5,0,8,6,3,0.2,0.2,0,,05:37:00,20:55:00,15.3,5.62,20.92,6,7,17,17,9,9,,,,,,8,7.2,6.5,5,,,,
2018-06-04,19.3,16.41,16.8,14.3,,,94,69.1,69,44,15.8,10.4,10.8,5.9,45,27,27,9,69,30,100.8,100.62,100.6,100.4,98.68,98.57,98.54,98.4,24100,23700,21700,19300,2.3,1.8,1.7,1.1,1.2,0,11.8,9.8,6.8,1,1,0,,05:37:00,20:54:00,15.28,5.62,20.9,6,7,17,18,8,9,,,,,,8,6,5,2,,,,
2018-06-03,21.3,17.48,17.64,14,,,93,76,75,57,17.6,13.1,13,8.4,17,9.46,11,5,30,8,101.4,100.92,100.95,100.5,99.31,98.86,98.88,98.45,24100,22633.3,16900,9700,2.4,2,1.9,1.4,0.4,0,12.6,10.6,7.6,7.4,7.4,0,,05:38:00,20:54:00,15.27,5.63,20.9,5,6,21,22,13,13,,,,,,8,6.2,4,0,,,,
2018-06-02,21.3,16.47,17.39,13.5,,,81,70.2,70,59,12.7,11,11.2,9.7,25,14.88,15.5,6,37,36,101.6,101.44,101.4,101.2,99.51,99.37,99.35,99.18,24100,24100,24100,24100,2.1,1.6,1.6,1.1,0.6,0,12.4,10.4,7.4,0,0,0,,05:38:00,20:53:00,15.25,5.63,20.88,9,9,22,24,14,14,,,,,,8,4.2,4,0,,,,
2018-06-01,28,22.3,21.55,15.1,34,,91,76,75.5,60,20.4,17.8,16.5,12.6,36,16.88,19.5,3,52,1,101.2,100.84,100.9,100.6,99.16,98.8,98.87,98.57,24100,23766.7,20100,16100,3.2,2.6,2.3,1.4,0,3.5,16.6,14.6,11.6,0,0,0,,05:39:00,20:52:00,15.22,5.65,20.87,9,9,27,27,15,15,,,,,,8,4.8,4.5,1,,,,
2018-05-31,30.7,24.52,25.5,20.3,38,,90,73,68,46,21.2,19.2,18.3,15.4,28,16.54,18,8,48,25,100.9,100.69,100.7,100.5,98.88,98.66,98.65,98.43,24100,23900,21700,19300,3.9,2.7,2.8,1.7,0,7.5,20.5,18.5,15.5,10,10,0,,05:39:00,20:51:00,15.2,5.65,20.85,7,8,29,29,18,18,,,,,,8,6.7,5.5,3,,,,
2018-05-30,29.2,23.22,23.79,18.4,35,,67,54.9,57.5,48,18.3,13.7,13.4,8.6,18,11.17,12.5,7,27,12,101.7,101.34,101.35,101,99.61,99.27,99.26,98.91,24100,24100,24100,24100,4.4,3.5,3.6,2.9,0,5.8,18.8,16.8,13.8,0,0,0,,05:40:00,20:50:00,15.17,5.67,20.83,8,9,28,28,19,20,,,,,,8,5.2,5,2,,,,
2018-05-29,27.1,22.96,22.95,18.8,31,,79,59.2,61.5,44,16.5,14.4,12.6,8.7,16,11.79,10,4,32,11,101.8,101.66,101.65,101.5,99.75,99.61,99.58,99.41,24100,24100,24100,24100,3.3,2.9,2.9,2.5,0,5,17.9,15.9,12.9,0,0,0,,05:40:00,20:49:00,15.15,5.67,20.82,8,9,26,27,15,15,,,,,,6,2.1,3,0,,,,
2018-05-28,30.8,24.23,22.9,15,36,,91,61.2,66,41,16.9,15.6,15.3,13.7,25,12.04,13.5,2,37,31,101.4,101.3,101.3,101.2,99.37,99.26,99.27,99.17,24100,22966.7,20100,16100,4.7,3.6,3.6,2.5,0,4.9,17.9,15.9,12.9,0,0,0,,05:41:00,20:49:00,15.13,5.68,20.82,8,9,32,32,19,19,,,,,,8,4.1,4,0,,,,
2018-05-27,26.6,20.76,21.55,16.5,33,,83,74.6,73.5,64,19.2,16.1,16.4,13.6,18,9.71,10,2,,,101.4,101.25,101.25,101.1,99.3,99.2,99.2,99.1,24100,24100,24100,24100,4.2,3.7,3.5,2.9,0,3.5,16.6,14.6,11.6,0,0,0,,05:42:00,20:48:00,15.1,5.7,20.8,7,8,28,28,18,18,,,,,,6,2.1,3,0,,,,
2018-05-26,27.5,22.48,22.2,16.9,31,,82,57.4,64,46,16.5,13.6,12.7,8.9,38,12.04,19.5,1,48,3,101.2,100.88,100.95,100.7,99.14,98.85,98.89,98.64,24100,24100,24100,24100,4.8,4.2,4.2,3.7,0,4.2,17.2,15.2,12.2,0,0,0,,05:42:00,20:47:00,15.08,5.7,20.78,8,8,30,30,15,15,,,,,,8,6.7,5.5,3,,,,
2018-05-25,30.3,23.76,23.15,16,33,,60,43.6,46,32,13.4,10.4,9.7,6,28,19.88,20,12,46,22,101.7,101.18,101.25,100.8,99.59,99.13,99.16,98.73,24100,24100,24100,24100,5.1,4.5,4.5,4,0,5.2,18.1,16.1,13.2,0,0,0,,05:43:00,20:46:00,15.05,5.72,20.77,8,8,30,30,18,18,,,,,,6,3.7,3,0,,,,
2018-05-24,28.5,20.62,20.35,12.2,30,,71,49.6,50,29,12.7,9.2,9.4,6.2,26,13.33,14.5,3,41,29,102.2,101.99,101.95,101.7,100.15,99.91,99.89,99.62,24100,24100,24100,24100,4.8,3.9,4,3.1,0,2.4,15.3,13.3,10.3,0,0,0,,05:44:00,20:45:00,15.02,5.73,20.75,8,9,28,29,15,16,,,,,,7,2.8,3.5,0,,,,
2018-05-23,25.8,19.14,18,10.2,28,,92,57.8,62,32,13.7,9.6,9.7,5.6,30,16.46,18.5,7,39,33,102,101.79,101.75,101.5,99.96,99.71,99.67,99.39,24100,24100,24100,24100,3.6,2.9,2.8,2.1,0,0,13,11,8,0,0,0,,05:45:00,20:44:00,14.98,5.75,20.73,7,8,28,28,13,13,,,,,,8,2.7,4,0,,,,
2018-05-22,17.6,14.09,14.35,11.1,,,94,83.4,69.5,45,14.6,11.1,8.5,2.4,17,6.88,9,1,30,35,101.9,101.52,101.6,101.3,99.78,99.43,99.49,99.2,24100,11429.2,13650,3200,3.8,3,3.2,2.6,3.6,0,9.3,7.3,4.3,8.6,8.6,0,,05:46:00,20:43:00,14.95,5.77,20.72,6,7,19,20,12,12,,,,,,8,8,7.5,7,,,,
2018-05-21,20.8,15.34,14.1,7.4,,,76,43.9,50.5,25,5.5,2.3,2.3,-0.9,18,9.75,9.5,1,,,102.5,102.27,102.2,101.9,100.39,100.16,100.1,99.8,24100,24100,24100,24100,3.8,2.6,3,2.1,3.9,0,9.1,7.1,4.1,0,0,0,,05:47:00,20:42:00,14.92,5.78,20.7,8,9,22,22,10,10,,,,,,8,5.2,4,0,,,,
2018-05-20,20,15.5,14.6,9.2,,,94,71.2,71,48,15,10,8.2,1.4,26,18.38,16.5,7,41,33,102.2,101.71,101.6,101,100.13,99.63,99.52,98.91,24100,23566.7,20100,16100,2.7,2.1,2.1,1.6,3.4,0,9.6,7.6,4.6,0,0,0,,05:47:00,20:41:00,14.9,5.78,20.68,6,7,20,20,5,5,,,,,,8,5.6,4.5,1,,,,
2018-05-19,16.8,12.88,13.35,9.9,,,95,80.4,64.5,34,15,9,6.8,-1.3,19,11,11.5,4,39,10,102.3,101.52,101.65,101,100.17,99.43,99.55,98.93,24100,16162.5,14450,4800,2.9,2.3,2.5,2,4.7,0,8.3,6.3,3.4,8,8,0,,05:48:00,20:40:00,14.87,5.8,20.67,3,7,15,15,12,12,,,,,,8,7.6,6.5,5,,,,
2018-05-18,16.8,13.83,13.35,9.9,,,47,30.8,35.5,24,1.2,-3.3,-1.8,-4.8,32,19.17,19.5,7,48,11,102.9,102.58,102.6,102.3,100.75,100.47,100.49,100.22,24100,24100,24100,24100,3.1,2.6,2.6,2.2,4.7,0,8.3,6.3,3.4,0,0,0,,05:49:00,20:39:00,14.83,5.82,20.65,8,8,17,17,11,11,,,,,,8,6.4,6,4,,,,
2018-05-17,24.3,17.57,17.95,11.6,26,,81,58.2,60.5,40,12.8,9,6.5,0.2,28,15.17,14.5,1,41,35,102.3,101.79,101.9,101.5,100.22,99.7,99.8,99.37,24100,24100,24100,24100,4.2,3.7,3.3,2.4,0.1,0,12.9,10.9,8,0,0,0,,05:50:00,20:37:00,14.78,5.83,20.62,7,8,21,22,9,9,,,,,,7,2.7,3.5,0,,,,
2018-05-16,20.2,13.77,14.1,8,,,71,62.2,61.5,52,11.1,6.6,7,2.9,18,9.96,9.5,1,30,35,101.9,101.69,101.7,101.5,99.82,99.6,99.6,99.37,24100,24100,24100,24100,3.6,2.8,2.9,2.2,3.9,0,9.1,7.1,4.1,0,0,0,,05:51:00,20:36:00,14.75,5.85,20.6,7,7,19,20,9,9,,,,,,8,4,4,0,,,,
2018-05-15,21.6,17,16.2,10.8,,,94,74.9,74,54,15.9,12.3,9.7,3.4,28,14.38,16,4,46,35,101.8,101.2,101.25,100.7,99.68,99.14,99.19,98.7,24100,19100,16100,8100,4,3.1,3.2,2.4,1.8,0,11.2,9.2,6.2,18.6,18.6,0,,05:52:00,20:35:00,14.72,5.87,20.58,6,6,19,19,9,9,,,,,,8,7,6,4,,,,
2018-05-14,24.3,17.54,16.75,9.2,27,,76,66,62,48,14.7,11.1,10.1,5.5,21,11.83,12,3,35,19,101.4,101.24,101.15,100.9,99.34,99.16,99.09,98.85,24100,24100,24100,24100,4.2,3.6,3.8,3.3,1.2,0,11.8,9.8,6.8,0,0,0,,05:54:00,20:34:00,14.67,5.9,20.57,8,8,24,24,13,13,,,,,,8,4.7,4,0,,,,
2018-05-13,18,12.47,12.7,7.4,,,67,49.5,49.5,32,7.2,2,0,-7.2,19,10.21,11,3,32,10,102.1,101.76,101.75,101.4,99.94,99.65,99.64,99.33,24100,24100,24100,24100,3.4,2.9,3,2.5,5.3,0,7.7,5.7,2.7,0,0,0,,05:55:00,20:33:00,14.63,5.92,20.55,7,7,18,18,8,8,,,,,,8,3.1,4,0,,,,
2018-05-12,14.2,10.9,11.05,7.9,,,51,37.4,35,19,-0.8,-3.5,-6,-11.2,17,9.92,9.5,2,,,102.1,102,102,101.9,99.98,99.88,99.89,99.8,24100,24100,24100,24100,3.2,2.8,2.8,2.5,7,0,6,4,1.1,0,0,0,,05:56:00,20:32:00,14.6,5.93,20.53,7,7,15,15,5,5,,,,,,8,6.5,5,2,,,,
2018-05-11,11.2,7.95,8.1,5,,,65,45.8,48,31,-0.6,-3.2,-3.7,-6.8,28,14.21,15,2,37,1,102.3,102.1,102,101.7,100.16,99.98,99.86,99.56,24100,24100,24100,24100,3,2.5,2.5,2,9.9,0,3.1,1.1,0,0,0,0,,05:57:00,20:31:00,14.57,5.95,20.52,7,7,12,12,5,5,,,,,,8,6,4.5,1,,,,
2018-05-10,20.1,16.11,12.55,5,,,88,62.4,58.5,29,15.5,8.5,3.5,-8.5,46,28.33,27.5,9,61,29,101.6,100.78,101,100.4,99.48,98.72,98.89,98.31,24100,23566.7,20100,16100,4.2,3.1,3.4,2.6,5.5,0,7.5,5.5,2.5,2.2,2.2,0,,05:58:00,20:30:00,14.53,5.97,20.5,5,5,19,19,3,3,,,,,,8,6,4.5,1,,,,
2018-05-09,22.7,16.19,15.75,8.8,25,,67,55.5,56.5,46,11.7,7.2,6.8,1.9,19,9.96,10.5,2,30,12,102,101.54,101.4,100.8,99.92,99.45,99.31,98.71,24100,24100,24100,24100,4.6,4,4.1,3.6,2.2,0,10.8,8.8,5.8,0,0,0,,05:59:00,20:29:00,14.5,5.98,20.48,7,7,21,21,15,15,,,,,,8,4.6,4,0,,,,
2018-05-08,19.1,13.55,12.8,6.5,,,64,42,46.5,29,2.8,0.6,0,-2.7,18,7.92,9.5,1,,,102.4,102.2,102.2,102,100.26,100.1,100.09,99.91,24100,24100,24100,24100,4,3.5,3.5,3.1,5.2,0,7.8,5.8,2.8,0,0,0,,06:01:00,20:27:00,14.43,6.02,20.45,6,7,21,21,11,11,,,,,,2,0.4,1,0,,,,
2018-05-07,16.2,13.03,12.89,9.6,,,59,41.2,45,31,4.5,-0.1,0.7,-3.1,19,12.54,11,3,32,14,102.3,102.18,102.05,101.8,100.23,100.07,99.98,99.72,24100,24100,24100,24100,3.4,2.6,2.8,2.3,5.1,0,7.9,5.9,2.9,0,0,0,,06:02:00,20:26:00,14.4,6.03,20.43,7,7,15,15,4,4,,,,,,8,2.6,4,0,,,,
2018-05-06,18.4,14.51,14.75,11.1,,,69,56.9,55.5,42,8.9,6,5.6,2.3,22,10.12,11.5,1,32,11,101.8,101.53,101.6,101.4,99.66,99.46,99.5,99.33,24100,24100,24100,24100,3.7,3.1,3.1,2.6,3.2,0,9.8,7.8,4.8,0.8,0.8,0,,06:03:00,20:25:00,14.37,6.05,20.42,5,6,18,18,4,4,,,,,,8,7.5,4.5,1,,,,
2018-05-05,24.6,16.23,16.35,8.1,25,,84,62.5,60.5,37,11.5,8.5,8.1,4.7,36,18.33,20.5,5,63,24,101.7,101.56,101.55,101.4,99.58,99.46,99.44,99.31,24100,24100,24100,24100,3.9,3.1,3.1,2.4,1.6,0,11.3,9.3,6.3,2.2,2.2,0,,06:04:00,20:24:00,14.33,6.07,20.4,6,6,24,24,11,11,,,,,,8,4.6,4,0,,,,
2018-05-04,24.9,12.7,16.54,8.2,28,,96,80,73.5,51,16.5,9.1,10.6,4.7,68,25.92,36,4,119,27,101.5,100.85,100.7,99.9,99.43,98.77,98.63,97.83,24100,17670.8,12250,400,3,2.7,2.6,2.3,1.5,0,11.5,9.5,6.5,8.2,8.2,0,,06:06:00,20:23:00,14.28,6.1,20.38,3,5,24,25,7,7,,,,,,8,6,4,0,,,,
2018-05-03,22.1,17.52,15.9,9.7,26,,92,82.4,79,66,17,14.4,12.8,8.6,40,18.96,23.5,7,61,25,101.6,101.3,101.35,101.1,99.47,99.24,99.28,99.08,24100,20833.3,16900,9700,3.6,2.9,2.8,2.1,2.1,0,10.9,8.9,5.9,6.8,6.8,0,,06:07:00,20:21:00,14.23,6.12,20.35,3,5,23,23,11,16,,,,,,8,7.8,7,6,,,,
2018-05-02,28,22.61,22.75,17.5,29,,62,40.4,47,32,13.8,8.5,8.4,3.1,38,25.75,28,18,54,22,101.4,101.25,101.25,101.1,99.34,99.2,99.17,99.01,24100,24100,24100,24100,4.4,3.9,3.8,3.2,0,4.8,17.8,15.8,12.8,0,0,0,,06:09:00,20:20:00,14.18,6.15,20.33,6,6,25,28,13,14,,,,,,8,5.5,4.5,1,,,,
2018-05-01,27.7,17.97,17.95,8.2,27,,45,33,32.5,20,6.9,1.1,1.4,-4,35,15.12,20,5,50,22,101.7,101.53,101.5,101.3,99.64,99.44,99.44,99.24,24100,24100,24100,24100,5.1,4.6,4.5,4,0.1,0,12.9,10.9,8,0,0,0,,06:10:00,20:19:00,14.15,6.17,20.32,6,6,24,25,12,12,,,,,,7,3.5,3.5,0,,,,
2018-04-30,20,11.36,10.55,1.1,,,48,28.6,31,14,-3.8,-7.6,-7,-10.2,25,16.79,14.5,4,44,29,102.3,102.03,102.05,101.8,100.13,99.9,99.9,99.68,24100,24100,24100,24100,4.3,3.1,3.5,2.6,7.5,0,5.5,3.5,0.6,0,0,0,,06:11:00,20:18:00,14.12,6.18,20.3,6,6,19,19,5,5,,,,,,2,0.3,1,0,,,,
2018-04-29,11.9,5.4,5.95,0,,-6,80,47.2,49,18,-2,-6.9,-7.5,-13,43,28.75,29.5,16,59,34,102.2,102.05,102.05,101.9,100.06,99.92,99.89,99.73,24100,23212.5,13450,2800,3,2.3,2.4,1.8,12.1,0,1,0,0,0.4,0,0.4,,06:13:00,20:17:00,14.07,6.22,20.28,5,6,10,11,1,2,,,,,,8,3.4,4,0,,,,
2018-04-28,8.2,4.95,4.5,0.8,,,90,80.8,79,68,6.3,1.8,1.3,-3.7,33,23,19,5,48,33,101.8,101.1,101.2,100.6,99.7,98.99,99.09,98.48,24100,23500,21700,19300,3.4,2.4,2.5,1.6,13.5,0,0,0,0,1.8,1.8,0,,06:14:00,20:16:00,14.03,6.23,20.27,4,4,9,10,1,1,,,,,,8,7.8,7.5,7,,,,
2018-04-27,14.6,9.32,8.5,2.4,,,78,60.4,58.5,39,4.9,1.8,2.1,-0.6,30,11.08,16.5,3,39,32,101.1,100.74,100.8,100.5,98.96,98.65,98.67,98.37,24100,23900,21700,19300,4,3.5,3.5,2.9,9.5,0,3.5,1.5,0,3,3,0,,06:16:00,20:14:00,13.97,6.27,20.23,5,6,14,14,5,5,,,,,,8,5.8,4,0,,,,
2018-04-26,15.9,8.88,9.65,3.4,,,87,62.4,63,39,3,1.5,1.4,-0.2,38,21.04,21,4,54,33,101.2,101.04,101.05,100.9,99.06,98.93,98.92,98.78,24100,23700,21700,19300,2.8,2.2,2.2,1.6,8.3,0,4.7,2.6,0,0.6,0.6,0,,06:17:00,20:13:00,13.93,6.28,20.22,6,6,16,16,2,2,,,,,,8,4.6,4,0,,,,
2018-04-25,11.2,8.36,7.44,3.7,,,95,92.8,90.5,86,9.7,7.3,5.9,2.1,35,16.08,19,3,54,32,101.7,101.13,101.25,100.8,99.56,99.02,99.14,98.73,24100,11208.3,13650,3200,4.1,2.9,3,1.8,10.6,0,2.4,0.4,0,18.8,18.8,0,,06:19:00,20:12:00,13.88,6.32,20.2,,,11,11,5,5,,,,,,8,7.7,7,6,,,,
2018-04-24,16.8,11.18,11.8,6.8,,,93,59.5,60.5,28,9.1,3.1,1.2,-6.7,23,8.79,12.5,2,37,16,102.3,102.09,102.05,101.8,100.18,99.97,99.92,99.65,24100,20629.2,15250,6400,4.4,3.8,3.9,3.4,6.2,0,6.8,4.8,1.8,4.2,4.2,0,,06:20:00,20:11:00,13.85,6.33,20.18,5,5,16,16,6,6,,,,,,8,7.6,7,6,,,,
2018-04-23,18.7,11.25,10.35,2,,,60,33.9,39.5,19,-2,-5.4,-5,-8.1,23,11.58,13.5,4,32,10,103,102.71,102.65,102.3,100.87,100.58,100.53,100.18,24100,24100,24100,24100,4.6,3.8,3.9,3.2,7.7,0,5.3,3.4,0.4,0,0,0,,06:22:00,20:10:00,13.8,6.37,20.17,6,7,15,15,5,5,,,,,,8,2.3,4,0,,,,
2018-04-22,16.6,9.62,8.5,0.4,,,62,35.2,40.5,19,-3.1,-6.3,-6.7,-10.3,18,8.71,10,2,,,103.2,103.01,103.05,102.9,101.05,100.87,100.89,100.73,24100,24100,24100,24100,4.6,3.8,4,3.3,9.5,0,3.5,1.5,0,0,0,0,,06:24:00,20:08:00,13.73,6.4,20.13,6,6,15,15,3,3,,,,,,2,0.2,1,0,,,,
2018-04-21,14.1,7.13,6,-2.1,,-4,67,42.2,45,23,-4,-6.1,-6,-8.1,21,9.92,12,3,27,30,103.3,103.09,103.1,102.9,101.12,100.93,100.94,100.76,24100,24100,24100,24100,4.3,3.5,3.7,3.1,12,0,1,0,0,0,0,0,,06:25:00,20:07:00,13.7,6.42,20.12,5,5,13,13,0,1,,,,,,7,2.5,3.5,0,,,,
2018-04-20,8.3,2.65,3,-2.3,,-7,67,54.9,54,41,-4.2,-5.7,-5.8,-7.5,33,20.04,21,9,46,33,103.1,102.86,102.75,102.4,100.96,100.71,100.6,100.24,24100,24100,24100,24100,3.5,2.9,3,2.6,15,0,0,0,0,0,0,0,0,06:27:00,20:06:00,13.65,6.45,20.1,6,8,8,8,-2,-2,,,,,,1,0.5,0.5,0,,,,
2018-04-19,3.3,1.52,1.4,-0.5,,-6,72,61,61,50,-3.6,-5.3,-5.3,-7,37,25.38,26,15,54,32,102.3,101.54,101.55,100.8,100.18,99.4,99.44,98.69,24100,24100,24100,24100,3.2,2.9,3,2.7,16.6,0,0,0,0,0,0,0,1,06:28:00,20:05:00,13.62,6.47,20.08,4,6,3,3,-3,-3,,,,,,8,6.6,4.5,1,,,,
2018-04-18,3.5,1.88,1.75,0,,,78,70.9,72,66,-1.9,-2.9,-2.8,-3.7,31,21.75,21.5,12,41,26,101.2,100.95,100.99,100.79,99.03,98.82,98.84,98.65,24100,24100,24100,24100,2.9,2.7,2.6,2.4,16.2,0,0,0,0,0,0,0,2,06:30:00,20:04:00,13.57,6.5,20.07,4,5,5,5,-2,-2,,,,,,8,7.3,6.5,5,,,,
2018-04-17,1.1,0.02,-0.44,-2,,-8,79,71.1,70.5,62,-2.2,-4.6,-4.7,-7.2,35,27.33,25,15,48,27,100.7,100.45,100.5,100.3,98.6,98.32,98.37,98.14,24100,21958.3,14450,4800,2.6,2.4,2.4,2.2,18.4,0,0,0,0,0.2,0,0.2,2,06:32:00,20:02:00,13.5,6.53,20.03,3,4,2,2,-1,0,,,,,,8,7.4,7,6,,,,
